Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
2519,19,45,48,71,1.3,1
2520,18,67,55,46,3.2,1
2521,17,50,36,58,3.2,0
2522,22,34,49,51,1.1,0
2523,17,56,48,57,1.0,1
2524,20,29,27,32,2.5,0
2525,18,62,65,79,5.9,1
2526,17,84,72,85,10.5,1
2527,16,60,46,61,5.7,1
2528,16,30,45,27,5.4,0
2529,22,79,79,75,8.3,1
2530,16,87,95,90,10.7,1
2531,18,55,52,55,3.9,1
2532,22,65,74,57,9.6,1
2533,18,59,66,59,10.6,1
2534,20,59,38,54,5.5,1
2535,22,57,53,69,9.6,1
2536,16,49,62,54,6.0,1
2537,21,55,84,71,6.7,1
2538,21,88,85,91,6.9,1
2539,20,84,85,75,8.4,1
2540,20,61,59,70,6.9,1
2541,16,59,69,64,6.8,1
2542,21,69,80,85,11.7,1
2543,19,32,42,23,3.6,0
2544,17,51,64,40,2.4,1
2545,18,39,35,38,8.3,0
2546,19,76,72,57,8.1,1
2547,16,76,59,65,8.1,1
2548,15,66,71,79,8.6,1
2549,21,48,52,46,5.9,0
2550,22,34,65,59,4.0,1
2551,22,50,58,61,6.4,1
2552,21,57,65,55,6.6,1
2553,18,47,50,59,6.4,1
2554,15,72,62,65,5.4,1
2555,19,59,73,65,10.7,1
2556,20,69,74,74,8.5,1
2557,17,79,72,91,9.6,1
2558,21,58,61,46,6.1,1
2559,17,63,56,64,8.0,1
2560,19,76,91,78,9.7,1
2561,16,58,52,49,4.7,1
2562,20,78,87,77,8.9,1
2563,17,31,41,49,5.4,0
2564,20,41,65,63,2.1,1
2565,20,63,65,73,5.0,1
2566,20,39,24,20,1.2,0
2567,18,41,42,20,1.1,0
2568,16,100,92,94,11.2,1
2569,20,68,69,62,7.4,1
2570,19,42,41,33,2.0,0
2571,18,73,64,52,9.0,1
2572,16,37,49,36,3.6,0
2573,19,100,100,93,11.5,1
2574,16,37,20,20,1.4,0
2575,16,59,48,51,8.7,1
2576,22,35,20,29,1.1,0
2577,20,63,58,68,5.4,1
2578,21,72,70,73,5.6,1
2579,22,76,68,70,6.9,1
2580,20,91,86,85,11.8,1
2581,21,83,87,79,11.6,1
2582,17,68,60,60,6.5,1
2583,21,100,100,100,11.8,1
2584,17,78,70,69,9.8,1
2585,18,45,63,44,2.4,1
2586,20,48,53,49,1.8,1
2587,21,70,62,82,7.1,1
2588,21,35,57,60,5.2,1
2589,18,64,71,66,5.7,1
2590,21,52,39,51,2.6,0
2591,17,98,84,82,11.1,1
2592,17,72,85,87,8.8,1
2593,17,69,64,58,3.2,1
2594,16,20,28,35,1.6,0
2595,22,33,46,42,2.8,0
2596,22,41,55,57,5.4,1
2597,20,66,47,62,6.3,1
2598,22,58,54,50,2.5,1
2599,16,53,48,70,6.6,1
2600,18,71,68,72,9.0,1
2601,16,83,77,83,8.1,1
2602,18,54,88,66,11.2,1
2603,20,75,63,55,3.0,1
2604,21,95,100,87,10.7,1
2605,16,81,71,75,8.0,1
2606,20,84,78,70,8.7,1
2607,19,69,48,64,3.9,1
2608,22,43,59,46,3.4,0
2609,19,51,47,60,10.5,1
2610,16,32,32,20,3.0,0
2611,17,62,55,71,7.3,1
2612,22,83,93,100,9.4,1
2613,20,59,61,65,2.5,1
2614,15,75,81,71,9.9,1
2615,15,89,73,84,7.0,1
2616,22,50,47,55,6.7,1
2617,20,71,49,62,8.3,1
2618,15,51,54,39,3.2,0
2619,20,64,61,63,2.2,1
2620,16,52,46,31,1.3,0
2621,20,79,74,92,8.3,1
2622,18,31,25,36,1.6,0
2623,16,40,47,41,3.3,0
2624,15,65,78,82,8.0,1
2625,22,53,67,66,5.5,1
2626,16,40,40,36,2.3,0
2627,15,45,69,50,5.9,1
2628,18,25,44,36,3.2,0
2629,21,57,61,66,5.2,1
2630,19,99,90,94,9.5,1
2631,19,23,20,23,1.2,0
2632,15,67,57,59,7.3,1
2633,15,61,53,83,10.2,1
2634,21,100,87,84,10.2,1
2635,18,63,68,55,8.9,1
2636,15,87,82,83,9.5,1
2637,20,53,55,51,7.0,1
2638,15,70,66,67,3.9,1
2639,22,81,80,82,11.2,1
2640,22,67,45,61,4.1,1
2641,16,58,60,63,5.7,1
2642,19,67,60,86,6.8,1
2643,17,64,76,87,10.1,1
2644,19,39,27,51,1.4,0
2645,22,58,54,73,7.2,1
2646,16,33,37,46,5.1,0
2647,17,100,96,97,11.4,1
2648,22,75,70,54,5.8,1
2649,16,61,61,48,1.4,1
2650,16,74,47,56,5.9,1
2651,15,45,42,39,7.0,0
2652,17,67,69,73,7.5,1
2653,16,58,56,65,3.2,1
2654,18,68,66,92,4.7,1
2655,19,72,69,68,6.4,1
2656,15,80,63,69,7.2,1
2657,21,58,66,73,8.7,1
2658,20,22,38,44,3.2,0
2659,22,82,92,98,11.1,1
2660,20,46,45,39,7.4,0
2661,15,45,53,49,1.6,0
2662,15,74,67,71,9.3,1
2663,16,100,100,100,11.1,1
2664,16,60,62,53,10.0,1
2665,15,33,42,49,4.5,0
2666,19,50,45,64,7.7,1
2667,22,81,86,74,11.2,1
2668,16,26,36,25,3.2,0
2669,19,50,66,68,2.1,1
2670,15,52,61,42,6.3,1
2671,21,22,37,33,3.0,0
2672,16,88,84,71,12.0,1
2673,17,81,100,100,10.7,1
2674,15,59,70,71,6.7,1
2675,15,63,65,65,10.3,1
2676,19,53,74,56,2.0,1
2677,18,40,41,50,5.1,0
2678,22,85,86,88,10.9,1
2679,19,66,80,50,11.2,1
2680,21,86,82,73,10.8,1
2681,20,57,84,60,6.7,1
2682,20,65,67,59,5.8,1
2683,15,62,54,47,5.6,1
2684,18,73,77,73,5.2,1
2685,16,74,77,68,11.3,1
2686,17,56,56,59,7.6,1
2687,21,89,78,91,7.4,1
2688,19,37,27,41,1.5,0
2689,21,34,24,28,2.2,0
2690,22,54,55,59,4.1,1
2691,21,47,60,42,4.9,0
2692,21,20,42,26,3.0,0
2693,19,79,68,53,10.2,1
2694,21,30,29,28,1.3,0
2695,20,75,49,68,2.1,1
2696,21,49,69,45,4.0,1
2697,18,44,37,39,3.9,0
2698,21,51,55,41,2.5,0
2699,22,70,71,66,7.6,1
2700,16,44,53,40,3.4,0
2701,20,84,93,98,8.3,1
2702,18,83,76,63,8.9,1
2703,20,63,41,54,3.1,1
2704,21,53,63,69,4.7,1
2705,19,68,62,63,9.3,1
2706,15,74,82,72,10.6,1
2707,16,42,62,58,6.2,1
2708,17,56,60,62,8.7,1
2709,15,72,72,72,10.5,1
2710,19,57,61,67,5.6,1
2711,17,54,57,65,11.1,1
2712,18,53,53,57,8.7,1
2713,21,43,53,67,7.2,1
2714,20,85,91,92,9.8,1
2715,17,25,25,43,1.6,0
2716,21,89,80,90,10.8,1
2717,15,26,26,31,3.5,0
2718,21,45,45,46,4.5,0
2719,19,40,46,45,4.6,0
2720,19,91,71,73,9.9,1
2721,21,80,99,77,12.0,1
2722,21,54,46,52,5.7,1
2723,19,53,50,63,4.5,1
2724,15,61,65,73,7.3,1
2725,15,73,58,67,5.7,1
2726,21,77,71,87,9.6,1
2727,15,23,21,46,2.2,0
2728,15,66,72,74,8.6,1
2729,19,37,54,43,3.0,0
2730,22,63,59,58,4.4,1
2731,16,39,28,58,2.9,0
2732,19,53,67,59,6.9,1
2733,15,20,20,20,2.2,0
2734,17,62,63,52,3.2,1
2735,15,89,82,71,11.2,1
2736,17,67,68,68,8.0,1
2737,18,79,60,67,6.8,1
2738,20,55,62,69,8.7,1
2739,20,76,81,91,11.7,1
2740,19,23,35,41,2.4,0
2741,19,35,66,58,5.0,1
2742,21,38,31,46,3.8,0
2743,18,88,92,100,10.3,1
2744,22,30,32,24,4.1,0
2745,16,63,71,79,6.0,1
2746,17,84,74,79,6.4,1
2747,17,83,97,88,10.0,1
2748,16,66,69,64,7.7,1
2749,18,20,24,35,1.4,0
2750,17,52,57,63,3.9,1
2751,15,82,92,83,10.4,1
2752,21,46,54,50,5.8,1
2753,17,61,46,54,4.1,1
2754,15,93,81,85,10.1,1
2755,18,57,53,51,6.0,1
2756,20,41,34,46,3.7,0
2757,19,66,73,77,10.6,1
2758,17,73,76,100,10.7,1
2759,22,81,73,83,7.4,1
2760,17,65,66,33,3.8,1
2761,21,80,79,86,8.8,1
2762,18,76,67,69,7.5,1
2763,16,74,71,91,11.8,1
2764,18,76,87,80,11.8,1
2765,18,67,63,57,2.8,1
2766,15,25,28,34,1.2,0
2767,15,44,39,47,6.6,0
2768,22,90,85,78,8.9,1
2769,21,90,74,83,9.8,1
2770,20,65,65,67,8.1,1
2771,22,40,49,52,4.0,0
2772,20,52,67,48,4.4,1
2773,15,20,20,35,1.0,0
2774,17,32,32,49,1.0,0
2775,21,61,57,52,5.8,1
2776,21,60,48,45,5.6,1
2777,19,66,93,66,10.5,1
2778,19,28,20,35,1.0,0
2779,19,67,79,66,9.5,1
2780,18,48,56,58,5.7,1
2781,21,21,20,28,2.8,0
2782,16,75,64,76,6.2,1
2783,20,31,29,51,1.3,0
2784,22,99,100,100,10.9,1
2785,17,26,29,55,5.7,0
2786,17,57,62,43,5.2,1
2787,20,97,96,100,11.3,1
2788,16,48,43,41,6.1,0
2789,19,60,43,53,5.2,1
2790,17,33,48,36,4.1,0
2791,17,29,31,34,2.8,0
2792,15,83,94,100,9.9,1
2793,19,100,92,88,11.1,1
2794,15,49,55,49,4.5,1
2795,20,75,77,74,6.5,1
2796,21,37,43,47,3.4,0
2797,17,70,54,60,3.3,1
2798,17,58,74,65,11.1,1
2799,15,20,20,20,2.0,0
2800,19,79,67,78,8.9,1
2801,20,57,62,47,1.1,1
2802,15,20,20,20,2.0,0
2803,16,78,72,90,11.8,1
2804,15,93,79,76,9.2,1
2805,17,50,43,52,3.2,0
2806,15,20,20,20,1.1,0
2807,19,68,63,58,7.2,1
2808,22,49,55,45,5.5,0
2809,19,46,47,42,4.1,0
2810,17,98,86,90,11.8,1
2811,16,38,35,22,1.4,0
2812,21,59,45,71,3.4,1
2813,20,36,39,54,5.8,0
2814,17,82,84,75,5.6,1
2815,21,50,52,47,5.9,0
2816,19,73,80,72,11.2,1
2817,18,75,84,76,5.2,1
2818,17,65,70,46,6.9,1
2819,15,50,65,57,5.3,1
2820,17,67,45,48,3.3,1
2821,20,85,78,78,10.9,1
2822,15,44,57,56,8.3,1
2823,16,50,40,43,6.1,0
2824,17,64,45,43,4.6,1
2825,17,62,56,64,2.9,1
2826,19,81,82,78,8.7,1
2827,17,51,65,54,3.0,1
2828,15,35,45,43,1.1,0
2829,20,56,51,59,2.2,1
2830,19,61,63,66,5.8,1
2831,22,36,41,42,2.1,0
2832,15,72,81,83,11.2,1
2833,18,70,79,72,8.3,1
2834,18,87,84,78,11.7,1
2835,15,53,52,54,4.1,1
2836,19,21,41,20,1.7,0
2837,20,75,71,76,10.7,1
2838,18,74,89,83,11.0,1
2839,15,48,40,45,1.7,0
2840,21,80,84,86,7.3,1
2841,21,71,69,65,8.9,1
2842,22,56,65,57,6.5,1
2843,18,73,70,61,7.3,1
2844,18,32,28,20,1.2,0
2845,20,66,57,53,4.6,1
2846,18,90,81,91,11.8,1
2847,22,68,73,83,6.9,1
2848,17,55,49,49,3.4,1
2849,15,40,54,51,7.3,0
2850,18,26,44,31,1.1,0
2851,18,37,33,45,1.2,0
2852,17,90,79,100,7.8,1
2853,22,55,65,52,4.7,1
2854,20,82,75,78,10.4,1
2855,21,49,50,39,4.4,0
2856,17,80,76,90,9.8,1
2857,16,68,68,65,3.8,1
2858,22,32,49,60,2.3,0
2859,15,30,33,30,3.0,0
2860,17,43,56,56,1.7,1
2861,22,60,57,75,9.0,1
2862,21,45,47,42,3.3,0
2863,20,45,46,50,7.3,0
2864,21,69,75,68,7.1,1
2865,18,50,64,60,6.3,1
2866,21,95,75,81,7.7,1
2867,19,56,53,45,4.6,1
2868,17,39,53,47,2.8,0
2869,19,40,52,62,6.9,1
2870,17,48,56,44,1.7,0
2871,17,86,100,100,11.2,1
2872,20,51,57,51,7.4,1
2873,15,20,21,36,2.4,0
2874,17,67,42,57,3.4,1
2875,17,85,86,96,8.6,1
2876,17,52,37,48,6.5,0
2877,15,70,78,71,8.5,1
2878,22,60,54,52,6.0,1
2879,17,60,74,70,9.4,1
2880,16,58,54,47,6.2,1
2881,18,37,50,32,2.3,0
2882,19,37,20,28,1.7,0
2883,18,85,92,87,11.3,1
2884,20,75,49,77,11.7,1
2885,15,31,57,53,5.2,0
2886,21,71,69,53,5.0,1
2887,19,64,73,59,8.2,1
2888,18,63,62,76,8.9,1
2889,17,67,75,76,6.0,1
2890,16,46,50,35,2.0,0
2891,20,75,76,74,11.3,1
2892,15,36,45,31,6.9,0
2893,21,50,44,40,2.6,0
2894,21,59,52,56,3.9,1
2895,19,92,91,95,11.4,1
2896,18,52,52,33,3.5,0
2897,18,29,32,28,1.9,0
2898,15,46,40,56,5.1,0
2899,19,57,62,52,6.5,1
2900,19,89,92,99,8.9,1
2901,18,21,29,38,5.8,0
2902,21,96,93,97,11.6,1
2903,20,67,72,66,4.1,1
2904,19,60,61,68,6.6,1
2905,20,60,57,65,7.3,1
2906,18,36,41,54,1.1,0
2907,16,44,25,59,3.9,0
2908,19,61,79,53,8.2,1
2909,16,54,47,45,4.3,0
2910,21,42,59,44,3.4,0
2911,15,20,20,26,1.3,0
2912,20,91,81,96,11.1,1
2913,16,74,81,91,11.1,1
2914,19,99,75,84,9.1,1
2915,19,62,81,75,10.3,1
2916,17,91,93,89,10.6,1
2917,20,80,77,89,10.6,1
2918,21,58,50,54,5.4,1
2919,15,90,82,72,8.1,1
2920,22,100,99,100,11.3,1
2921,15,42,41,35,1.4,0
2922,16,56,49,44,4.4,0
2923,15,80,73,56,7.6,1
2924,18,61,84,76,9.4,1
2925,15,61,47,54,3.2,1
2926,21,31,47,53,2.9,0
2927,22,79,76,67,9.6,1
2928,18,92,83,74,11.0,1
2929,18,87,77,77,8.7,1
2930,20,61,76,69,10.4,1
2931,20,57,27,48,3.5,0
2932,22,62,58,70,5.4,1
2933,21,65,65,69,7.7,1
2934,18,70,67,68,5.2,1
2935,18,68,84,69,10.8,1
2936,22,70,75,71,8.3,1
2937,19,70,69,64,9.6,1
2938,18,100,100,100,11.8,1
2939,17,70,71,64,11.1,1
2940,17,72,62,68,4.8,1
2941,17,52,44,65,3.0,1
2942,20,20,35,51,3.3,0
2943,22,98,85,84,10.5,1
2944,21,68,68,76,8.5,1
2945,20,37,46,46,3.5,0
2946,17,26,25,37,1.1,0
2947,15,68,49,55,6.6,1
2948,20,58,45,53,5.2,1
2949,19,55,69,67,7.3,1
2950,21,91,89,76,11.8,1
2951,20,83,92,88,5.7,1
2952,18,59,57,53,7.5,1
2953,15,86,97,83,9.9,1
2954,16,63,66,63,7.9,1
2955,19,46,37,24,1.8,0
2956,21,46,69,54,6.1,1
2957,22,60,49,53,3.4,1
2958,17,24,53,37,2.5,0
2959,22,66,60,59,8.1,1
2960,19,27,29,39,3.2,0
2961,15,66,75,75,11.5,1
2962,16,59,49,51,2.6,1
2963,20,56,30,35,6.3,0
2964,19,61,52,66,6.3,1
2965,21,31,28,35,4.4,0
2966,22,78,98,93,7.5,1
2967,21,67,56,63,10.8,1
2968,15,58,45,48,5.5,1
2969,21,71,84,73,11.7,1
2970,16,71,67,71,10.7,1
2971,20,31,40,36,3.3,0
2972,20,28,26,22,2.2,0
2973,18,89,100,92,11.9,1
2974,20,69,60,58,7.7,1
2975,20,79,91,98,9.3,1
2976,19,73,87,87,9.6,1
2977,18,89,81,72,9.3,1
2978,22,40,42,44,4.1,0
2979,17,53,41,56,2.6,1
2980,22,87,82,67,9.0,1
2981,19,72,68,54,2.1,1
2982,22,36,37,40,2.4,0
2983,20,51,54,69,4.3,1
2984,21,44,45,39,5.1,0
2985,18,41,35,24,1.1,0
2986,16,26,35,29,2.6,0
2987,20,36,46,36,2.2,0
2988,21,67,73,79,10.5,1
2989,22,75,84,61,11.6,1
2990,18,93,84,92,11.4,1
2991,20,60,66,53,5.4,1
2992,15,86,83,77,10.7,1
2993,17,43,35,43,1.4,0
2994,18,78,68,81,8.2,1
2995,21,75,59,70,9.6,1
2996,20,78,81,97,8.8,1
2997,15,41,40,37,2.7,0
2998,19,61,30,50,1.7,0
2999,15,23,24,28,2.7,0
3000,17,69,69,76,10.0,1
3001,20,61,76,79,9.0,1
3002,17,74,75,76,7.9,1
3003,16,48,53,58,3.4,1
3004,22,54,70,50,5.9,1
3005,20,100,100,100,11.3,1
3006,20,83,74,70,9.3,1
3007,20,73,76,58,3.3,1
3008,19,82,78,98,10.0,1
3009,17,24,40,22,1.5,0
3010,15,20,32,31,2.0,0
3011,15,100,97,83,10.7,1
3012,19,52,70,52,8.3,1
3013,22,60,67,71,8.1,1
3014,17,97,85,92,11.2,1
3015,22,27,28,51,2.7,0
3016,16,45,57,40,3.0,0
3017,20,49,56,65,5.2,1
3018,17,74,59,77,11.4,1
3019,16,83,85,81,9.7,1
3020,22,100,100,100,11.6,1
3021,15,77,86,89,8.4,1
3022,22,67,65,69,4.2,1
3023,16,57,55,70,7.5,1
3024,16,68,56,64,6.4,1
3025,19,40,58,44,3.7,0
3026,17,41,29,49,2.6,0
3027,21,88,82,71,10.3,1
3028,18,50,54,33,3.2,0
3029,19,49,44,47,6.5,0
3030,19,59,52,69,6.1,1
3031,20,32,41,31,1.8,0
3032,19,73,74,73,7.9,1
3033,20,65,49,56,5.6,1
3034,17,43,25,48,2.8,0
3035,20,82,81,74,7.0,1
3036,17,45,60,33,2.7,0
3037,21,57,52,39,3.4,0
3038,21,60,52,37,3.6,0
3039,17,66,80,77,10.1,1
3040,21,22,43,33,1.8,0
3041,20,45,34,30,2.1,0
3042,15,20,22,35,1.5,0
3043,16,100,100,100,10.0,1
3044,16,62,60,42,5.1,1
3045,17,68,77,70,10.6,1
3046,15,24,29,39,2.1,0
3047,21,54,50,49,4.4,1
3048,21,57,53,65,3.0,1
3049,22,51,44,37,3.7,0
3050,21,52,62,57,4.1,1
3051,21,89,81,80,9.0,1
3052,21,87,94,83,9.9,1
3053,15,34,42,37,4.1,0
3054,22,92,100,85,11.3,1
3055,16,53,57,46,6.2,1
3056,19,50,46,51,7.3,0
3057,15,39,57,47,1.6,0
3058,17,85,84,87,8.8,1
3059,20,39,40,29,3.1,0
3060,20,93,85,70,9.9,1
3061,15,79,68,88,11.3,1
3062,17,54,66,61,8.3,1
3063,21,35,33,39,2.8,0
3064,18,62,54,47,10.7,1
3065,18,27,31,29,3.4,0
3066,16,100,100,91,10.7,1
3067,17,70,60,78,5.4,1
3068,15,100,95,88,11.7,1
3069,18,92,90,72,8.9,1
3070,18,72,59,57,4.8,1
3071,22,63,65,60,4.6,1
3072,22,65,64,51,6.4,1
3073,17,39,54,52,1.1,0
3074,19,55,37,40,3.7,0
3075,16,55,63,54,6.1,1
3076,18,71,65,71,7.0,1
3077,17,71,66,53,8.7,1
3078,17,69,62,63,7.7,1
3079,19,42,55,57,7.8,1
3080,19,70,64,73,8.4,1
3081,17,53,55,55,7.4,1
3082,21,66,67,56,5.7,1
3083,21,45,44,45,6.3,0
3084,22,49,33,37,3.8,0
3085,16,100,85,92,11.5,1
3086,21,66,64,55,6.1,1
3087,21,61,70,63,9.1,1
3088,15,55,48,52,3.9,1
3089,21,84,92,59,10.6,1
3090,17,59,51,65,5.4,1
3091,15,26,32,21,1.2,0
3092,16,98,93,95,9.5,1
3093,15,60,36,43,4.6,0
3094,22,48,61,66,3.9,1
3095,18,41,44,46,1.2,0
3096,15,28,40,31,3.3,0
3097,20,98,92,100,8.1,1
3098,19,88,65,76,9.4,1
3099,19,44,35,49,5.8,0
3100,15,64,75,55,8.2,1
3101,15,32,44,38,2.2,0
3102,18,61,42,53,4.0,1
3103,15,62,39,63,5.3,1
3104,21,78,78,75,10.0,1
3105,17,47,44,56,2.3,0
3106,20,82,89,83,11.3,1
3107,15,67,51,48,4.6,1
3108,15,57,39,47,3.8,0
3109,20,65,64,70,5.1,1
3110,18,68,63,62,6.9,1
3111,20,80,84,61,9.0,1
3112,15,39,36,38,1.0,0
3113,16,81,88,82,11.2,1
3114,22,57,46,44,6.4,0
3115,20,56,61,67,7.1,1
3116,19,43,49,44,2.9,0
3117,16,91,87,86,11.8,1
3118,20,69,64,79,11.1,1
3119,19,63,56,44,5.9,1
3120,20,87,69,55,9.5,1
3121,19,35,39,49,2.2,0
3122,22,57,42,47,3.2,0
3123,22,70,61,67,6.6,1
3124,16,85,93,62,8.6,1
3125,21,73,85,65,11.3,1
3126,16,69,62,66,4.9,1
3127,21,35,50,50,3.0,0
3128,21,25,39,31,4.6,0
3129,15,34,27,40,2.1,0
3130,19,49,34,49,4.1,0
3131,17,60,54,48,7.5,1
3132,21,32,26,46,2.5,0
3133,19,90,68,74,11.7,1
3134,15,26,20,29,2.2,0
3135,18,70,80,79,10.2,1
3136,21,75,64,62,8.3,1
3137,19,81,80,80,7.8,1
3138,20,33,47,24,5.8,0
3139,20,49,61,61,8.0,1
3140,16,88,76,90,10.3,1
3141,16,85,65,62,10.0,1
3142,22,66,62,52,10.9,1
3143,19,79,94,87,11.2,1
3144,22,100,98,94,9.4,1
3145,17,66,57,70,9.0,1
3146,16,60,80,64,9.5,1
3147,16,56,62,60,4.0,1
3148,17,72,65,71,10.2,1
3149,21,77,80,76,11.2,1
3150,20,73,70,53,9.2,1
3151,15,69,73,72,9.5,1
3152,16,52,62,43,2.3,1
3153,17,89,86,84,10.4,1
3154,16,41,34,30,3.7,0
3155,16,79,73,95,10.4,1
3156,19,38,52,26,3.3,0
3157,22,42,41,48,3.3,0
3158,20,46,54,58,6.6,1
3159,15,57,86,61,8.7,1
3160,21,29,32,31,2.0,0
3161,20,80,80,86,10.5,1
3162,20,91,86,100,9.7,1
3163,15,68,78,83,8.3,1
3164,15,69,72,64,10.4,1
3165,15,59,66,61,4.8,1
3166,19,28,39,36,1.8,0
3167,22,93,69,92,11.5,1
3168,19,76,56,54,5.5,1
3169,15,43,48,50,2.5,0
3170,21,42,54,61,2.5,1
3171,19,45,35,39,6.0,0
3172,15,62,57,63,7.3,1
3173,15,81,84,57,7.3,1
3174,22,78,79,100,9.4,1
3175,18,71,85,79,10.1,1
3176,22,46,36,34,2.4,0
3177,16,64,85,66,9.7,1
3178,15,55,59,41,3.2,1
3179,22,34,26,39,3.3,0
3180,18,53,50,45,3.4,0
3181,18,56,78,76,8.9,1
3182,18,49,66,57,6.6,1
3183,21,46,47,43,2.5,0
3184,17,86,94,85,10.5,1
3185,22,77,79,78,6.1,1
3186,22,71,72,75,8.6,1
3187,20,100,100,95,12.0,1
3188,19,33,36,26,2.1,0
3189,22,24,39,41,1.3,0
3190,19,74,77,79,10.5,1
3191,22,78,98,84,10.3,1
3192,18,60,52,53,2.9,1
3193,19,47,44,50,5.2,0
3194,17,54,68,57,7.0,1
3195,15,39,20,36,1.3,0
3196,17,38,30,31,1.8,0
3197,20,57,63,61,6.1,1
3198,20,85,87,80,11.5,1
3199,22,37,35,41,2.0,0
3200,16,41,50,41,3.2,0
3201,16,64,79,66,8.2,1
3202,20,74,77,83,10.6,1
3203,22,62,58,48,2.2,1
3204,15,64,60,55,6.0,1
3205,18,85,76,69,9.4,1
3206,17,38,42,51,2.0,0
3207,19,96,98,81,9.3,1
3208,19,47,54,60,4.4,1
3209,15,62,50,55,3.3,1
3210,17,75,76,59,6.2,1
3211,15,79,78,95,11.7,1
3212,20,46,42,43,2.2,0
3213,16,32,38,25,2.9,0
3214,21,27,40,27,3.8,0
3215,21,20,20,20,2.4,0
3216,19,60,53,66,4.4,1
3217,16,91,86,100,11.7,1
3218,17,40,26,32,1.9,0
3219,18,67,77,57,5.3,1
3220,18,57,30,55,4.1,0
3221,17,26,27,38,2.3,0
3222,17,78,84,89,8.9,1
3223,22,55,67,77,8.5,1
3224,18,79,71,76,9.4,1
3225,19,86,77,80,9.2,1
3226,15,41,51,47,6.7,0
3227,16,70,72,67,5.5,1
3228,17,94,99,82,10.0,1
3229,22,62,55,64,9.1,1
3230,19,64,77,53,7.0,1
3231,21,67,78,66,6.3,1
3232,19,76,84,81,8.5,1
3233,22,65,51,67,1.9,1
3234,20,74,57,63,8.6,1
3235,17,97,92,90,11.7,1
3236,20,40,39,51,3.2,0
3237,21,77,70,74,11.4,1
3238,21,63,65,62,5.8,1
3239,15,66,84,81,9.9,1
3240,17,56,59,36,8.2,1
3241,17,87,76,99,11.6,1
3242,22,50,49,64,3.9,1
3243,18,85,64,77,5.5,1
3244,15,56,56,33,4.2,0
3245,20,54,53,50,2.2,1
3246,20,70,71,66,4.8,1
3247,15,29,32,41,1.7,0
3248,15,24,26,28,1.9,0
3249,17,50,67,55,3.2,1
3250,16,73,63,74,4.9,1
3251,20,26,25,52,1.1,0
3252,19,26,46,52,4.4,0
3253,17,85,77,77,11.8,1
3254,15,50,38,56,2.2,0
3255,18,95,80,88,11.6,1
3256,21,51,55,57,1.9,1
3257,16,90,91,81,9.2,1
3258,15,61,66,76,6.6,1
3259,21,87,100,100,11.5,1
3260,22,78,57,71,10.7,1
3261,19,57,58,62,6.2,1
3262,20,25,20,20,1.2,0
3263,22,93,92,100,11.9,1
3264,18,56,47,40,4.4,0
3265,17,98,82,80,11.4,1
3266,20,57,51,44,2.8,1
3267,19,73,84,84,9.8,1
3268,22,72,77,78,9.5,1
3269,21,62,52,41,3.6,1
3270,17,65,70,57,9.0,1
3271,21,57,67,46,5.5,1
3272,15,69,51,66,3.0,1
3273,19,32,50,40,1.9,0
3274,15,41,70,52,4.4,1
3275,22,28,37,39,2.6,0
3276,15,65,67,65,3.2,1
3277,15,38,47,40,1.9,0
3278,22,93,76,80,9.9,1
3279,22,73,74,57,9.4,1
3280,21,100,92,100,10.7,1
3281,15,84,68,95,8.9,1
3282,22,82,79,75,10.0,1
3283,18,88,84,86,11.5,1
3284,22,67,76,63,11.1,1
3285,15,52,68,65,6.2,1
3286,16,90,87,85,11.4,1
3287,22,100,93,85,11.7,1
3288,21,44,46,50,3.8,0
3289,18,39,59,56,1.4,1
3290,17,61,63,57,9.8,1
3291,20,62,65,68,6.1,1
3292,19,40,42,49,3.1,0
3293,16,93,76,79,5.3,1
3294,20,92,94,82,10.3,1
3295,20,32,20,24,1.7,0
3296,20,88,98,97,8.7,1
3297,16,86,95,96,10.2,1
3298,15,45,39,25,3.4,0
3299,19,100,91,82,10.8,1
3300,18,77,56,62,7.4,1
3301,15,64,60,56,4.3,1
3302,15,57,51,55,4.5,1
3303,22,63,88,75,8.9,1
3304,21,86,89,68,8.8,1
3305,18,53,56,53,4.4,1
3306,19,76,75,77,11.0,1
3307,21,96,83,87,10.4,1
3308,16,28,51,41,2.5,0
3309,16,20,24,28,2.5,0
3310,20,45,44,36,3.9,0
3311,22,42,41,50,2.8,0
3312,20,71,72,73,9.5,1
3313,22,37,32,37,2.1,0
3314,21,70,93,79,9.9,1
3315,22,77,66,95,8.3,1
3316,15,79,89,86,9.5,1
3317,20,62,71,73,8.8,1
3318,19,73,84,65,9.5,1
3319,17,59,74,85,7.1,1
3320,17,23,32,38,1.1,0
3321,16,57,78,85,10.5,1
3322,21,50,69,69,6.2,1
3323,21,72,71,88,8.9,1
3324,15,53,66,55,9.8,1
3325,18,25,39,32,2.9,0
3326,20,51,65,66,9.7,1
3327,18,45,58,79,7.4,1
3328,21,82,83,77,11.5,1
3329,21,49,65,52,6.0,1
3330,20,77,50,56,4.8,1
3331,18,74,77,79,10.1,1
3332,21,96,92,98,9.2,1
3333,17,92,90,74,11.4,1
3334,20,58,61,56,8.2,1
3335,17,44,30,33,1.6,0
3336,19,76,75,71,10.2,1
3337,16,81,69,74,10.2,1
3338,17,48,50,38,1.3,0
3339,15,47,45,42,2.1,0
